"proposition","source"
"Favoriser les liens entre les centres de recherche, les universités et les entreprises.","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Mieux rémunérer les chercheurs et les doctorants et aider les chercheurs entrepreneurs à tous les stades de développement de leurs projets","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Diversifier l’évaluation des chercheurs et intégrer le nombre de citations de leurs travaux et l’exploitation de leurs brevets.","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Franchir le seuil des 3% de ratio de dépenses en R&D;/PIB dès 2019 (contre 2,2% à l’heure actuelle). L’Etat investira 4 milliards d’€ supplémentaires par an pour relancer la recherche.","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Développer de nouvelles sources d'énergie : la fission nucléaire du thorium","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Développer de nouvelles sources d'énergie : la fusion nucléaire","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Développer de nouvelles sources d'énergie : le stockage d'énergie","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Développer les nouveaux systèmes informatiques : les supercalculateurs","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Développer les nouveaux systèmes informatiques : les ordinateurs quantiques","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Développer les nouveaux systèmes informatiques : faire évoluer internet","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Développer les nouvelles technologies de médecine et de santé : diagnostic automatisé & biologie synthétique","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Développer les nouvelles technologies de transport : Télé-présence au travail & véhicules autonomes","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Coopérations européennes à la carte : Créer l’Agence européenne des transports","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Coopérations européennes à la carte : Créer l'Agence européenne de l'informatique quantique","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Coopérations européennes à la carte : Créer l'Agence médicale européenne","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Créer des acteurs et des outils numériques souverains","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Formation au numérique","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Respect des conditions de travail en environnement numérique","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Numérisation des services publics par le financement de l’innovation locale dans nos administrations","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Numérisation des services publics par l'Instauration d’un open data national","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Numérisation des services publics par un système d’exploitation souverain pour la fonction publique","http://www.nda-2017.fr/theme/science-souvrainete-industrielle"
"Déterminer un agenda et un plan d’action concret avec les associations, les collectivités locales et les entreprises, afin de faire appliquer la loi du 11 février 2005, détricotée par les dérogations (3ans, 6 ans, 9 ans) accordées par l’État.","http://www.nda-2017.fr/theme/handicap"
"Rendre accessible (par des financements) l’aménagement des véhicules des adultes en situation de handicap ainsi que ceux des parents d’enfants en situation de handicap.","http://www.nda-2017.fr/theme/handicap"
"Innover en développant des accessoires facilitant l’autonomie et l’indépendance des personnes en situation de handicap grâce aux nouvelles technologies :","http://www.nda-2017.fr/theme/handicap"
"Revoir le dispositif d’insertion à l’école des enfants en situation de handicap et garantir une prise en charge par l’éducation nationale dès l’âge de 3 ans :","http://www.nda-2017.fr/theme/handicap"
"Augmenter le nombre d’IME (Institut Médico-Éducatif) pour les enfants en situation de handicap dont la santé ne permet pas d’être scolarisés en milieu ordinaire","http://www.nda-2017.fr/theme/handicap"
"Simplifier les démarches et les dossiers. Les dossiers sont trop complexes à remplir pour les parents. Les aides humaines doivent être plus importantes pour permettre aux deux parents de conserver leur emploi et d’avoir des moments de répit.","http://www.nda-2017.fr/theme/handicap"
"Augmenter le nombre de contrôles inopinés par les ARS (Agence Régionale de Santé) afin de lutter efficacement et durablement contre les dysfonctionnements et maltraitances et définir un statut protecteur pour les lanceurs d’alertes *","http://www.nda-2017.fr/theme/handicap"
"Mettre en place un système de contrôle renforcé (tous les ans) et d’incitations pour permettre aux entreprises et administrations d’atteindre le quota prévu par la loi de 1987 de 6% de personnes en situation de handicap dans les entreprises.","http://www.nda-2017.fr/theme/handicap"
"Mettre en place un suivi régulier (au moins une fois par an) des travailleurs en situation de handicap pour s’assurer du respect de leur RQTH (Reconnaissance en Qualité de Travailleur Handicapé) et des bonnes conditions de travail *","http://www.nda-2017.fr/theme/handicap"
"Assurer une meilleure prise en compte des situations de handicap par notre système de retraite.","http://www.nda-2017.fr/theme/handicap"
"Faciliter la réinsertion en mettant en place des formations dans l’intervalle précédant la reconnaissance de la qualité de travailleur handicapé.","http://www.nda-2017.fr/theme/handicap"
"Favoriser les aménagements de véhicules et le covoiturage dans les entreprises entre les salariés valides et les personnes en situation de handicap.","http://www.nda-2017.fr/theme/handicap"
"Revaloriser l’AAH de 200 € pour atteindre 1 008,46 € afin que plus aucune personne en situation de handicap ne vive sous le seuil de pauvreté, et indexer à l’inflation cette allocation","http://www.nda-2017.fr/theme/handicap"
"Accorder une part fiscale complète aux familles ayant un enfant en situation de handicap (dès la première personne à charge).","http://www.nda-2017.fr/theme/handicap"
"Faire bénéficier aux personne en situation de handicap d’un titre ouvrant droit à des réductions pour l’accès aux divertissements et à la culture au même titre que les étudiants, les demandeurs d’emploi et les seniors.","http://www.nda-2017.fr/theme/handicap"
"Faire en sorte que l’autisme permette d’ouvrir des droits auprès de la MDPH et que les éventuelles particularités à la prise en charge se déterminent lors de l’entretien pour définir le projet de vie de l’enfant. *","http://www.nda-2017.fr/theme/handicap"
"Déployer une politique de soutien aux aidants en entreprise afin qu’ils ne soient plus contraints d’arrêter de travailler.","http://www.nda-2017.fr/theme/handicap"
"Mieux prendre en compte la santé et le bien-être des aidants","http://www.nda-2017.fr/theme/handicap"
"Renforcer les effectifs, notamment le nombre de médecins, dans les MDPH pour mettre fin aux délais de traitement beaucoup trop longs.","http://www.nda-2017.fr/theme/handicap"
"Exiger une meilleure coordination entre les Caisses d’assurance maladie et les MDPH pour éviter, comme c’est le cas actuellement, des décisions contradictoires entre les deux services. *","http://www.nda-2017.fr/theme/handicap"
"Simplifier les démarches et des dossiers de demandes MDPH. Les dossiers sont complexes et longs à remplir. Ils doivent être accessibles et compréhensibles par tous.","http://www.nda-2017.fr/theme/handicap"
"Sécuriser notre territoire pour continuer à le rendre attractif","http://www.nda-2017.fr/theme/tourisme"
"Garantir la propreté de nos sites touristiques","http://www.nda-2017.fr/theme/tourisme"
"Adopter des mesures financières en faveur des entreprises en difficulté, en raison d’une baisse de fréquentation et d’activité générée par les attentats","http://www.nda-2017.fr/theme/tourisme"
"Donner enfin au secteur du tourisme (7 à 8 % du PIB) le poids politique qu’il mérite en nommant un ministre à part entière.","http://www.nda-2017.fr/theme/tourisme"
"Créer un fonds d’aide financière pour permettre aux professionnels de sécuriser, rénover et moderniser les structures d’accueil.","http://www.nda-2017.fr/theme/tourisme"
"Créer un fonds d’aide financière pour permettre aux professionnels de sécuriser, rénover et moderniser les structures d’accueil.","http://www.nda-2017.fr/theme/tourisme"
"Créer les conditions favorables à l'amélioration de l'accueil et à la meilleure adaptation de la main d'œuvre aux besoins du secteur.","http://www.nda-2017.fr/theme/tourisme"
"Réorienter les 20 milliards d’€ du CICE vers des baisses de charges patronales en direction des entreprises exposées à la concurrence internationale comme celles du secteur du tourisme.","http://www.nda-2017.fr/theme/tourisme"
"Mettre à disposition des TPE du secteur un micro-crédit de financement de 5 000 à 15 000 € directement accessible au niveau de BPI France via une plateforme Internet.","http://www.nda-2017.fr/theme/tourisme"
"Obliger les banques à transmettre systématiquement une réponse écrite pour tout refus de crédit et indiquer, dans le courrier, la possibilité de recours auprès du Médiateur du crédit","http://www.nda-2017.fr/theme/tourisme"
"Mettre en place la portabilité du compte bancaire afin notamment de permettre aux chefs d’entreprises de faire jouer facilement la concurrence entre les banques.","http://www.nda-2017.fr/theme/tourisme"
"Favoriser le développement à la fois du haut de gamme et l’entrée de gamme (trop de moyen de gamme à des prix non compétitifs).","http://www.nda-2017.fr/theme/tourisme"
"Accélérer la construction du train rapide Roissy-Paris. Objectif 2020 (mise en œuvre en 2024 actuellement).","http://www.nda-2017.fr/theme/tourisme"
"Multiplier les activités liées au tourisme vert et patrimonial afin de valoriser nos terroirs et lancer un plan de sauvegarde des établissements culturels (salles de cinéma, musées…) en milieu rural et des Eglises.","http://www.nda-2017.fr/theme/tourisme"
"Mettre en place une véritable protection du patrimoine applicable aux monuments historiques * , aux sites (interdiction des panneaux publicitaires dans les petites villes et les villages), aux Domaines nationaux (inaliénabilité).","http://www.nda-2017.fr/theme/tourisme"
"Mettre en valeur les DOM-COM et utiliser le tourisme comme levier de croissance : la remarquable biodiversité, la production artisanale et la diversité des gastronomies doivent être considérablement développées.","http://www.nda-2017.fr/theme/tourisme"
"Augmenter le budget de promotion internationale de la destination France, en ciblant les segments prioritaires (Brésil, Inde, Chine, Mexique, Europe de l’Est) et en mettant en valeur les spécificités de nos régions.","http://www.nda-2017.fr/theme/tourisme"
"Abroger la loi NOTRe : Consacrer la commune et ses compétences comme cellule de base de notre République","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Interdire les fusions forcées d’intercommunalités et exiger l’accord des Conseils municipaux concernés (les regroupements doivent correspondre à des bassins de vie que seuls les élus locaux sont capables d’apprécier)","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Maintenir un seuil minimum de représentation au sein des Conseils communautaires pour les petites communes sous-représentées aujourd’hui (puisque l’on prend seulement en compte le nombre d’habitants)","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Permettre aux communes rurales de retrouver plus de liberté dans la définition des zones de constructibilité des PLU et PLUI afin de permettre l’installation de nouveaux habitants dans les villages","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Alléger les normes qui empoisonnent le quotidien des maires.","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Renforcer le statut des maires et des élus municipaux.","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Supprimer les zones blanches de téléphonie mobile et garantir la télévision numérique sur tout le territoire.","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Etendre l’accès au très haut débit et la couverture des téléphones portables à toutes les zones rurales (coût total estimé à 25 milliards d’€), bourgs et petites villes en utilisant l’argent prévu pour de grands projets inutiles*","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Maintenir et rénover le réseau ferroviaire traditionnel plutôt que d’investir dans des projets délirants à la rentabilité douteuse.","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Renforcer le télétravail et mailler le territoire d‘espaces d’accueil des télétravailleurs, des actifs, inactifs, porteurs de projets, associations, avec une infrastructure adaptée *","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Mettre en place un moratoire sur les fermetures d’infrastructures publiques en zones rurales (écoles, postes, hôpitaux…).","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Développer les services publics itinérants dans les villages : agents (sécurité sociale, pôle emploi, postes…) se déplaceront ½ journée par semaine dans les mairies de certaines communes afin d’assurer la continuité des services publics sur le territoire","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Inciter les professionnels de santé à s’installer dans les zones en pénurie financé*, et développer les cabines de téléconsultations médicales dans les mairies des zones où la désertification médicale est la plus avancée.","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Autoriser les nouvelles constructions en continuité des villages et arrêter d’entasser les Français dans les métropoles.","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Cesser de concentrer toujours plus les activités économiques et la population française en Ile-de-France et mener une politique d’aménagement du territoire cohérente avec celle des régions voisines *","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Répartir l’argent de la réserve parlementaire entre les communes de moins de 500 habitants pour leur permettre d’investir","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Favoriser la création de 5 000 commerces Multi Services sur la durée du quinquennat dans les communes de moins de 2000 habitants dépourvues de commerce de proximité, par le biais d’incitations fiscales. *","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Créer un fond de sauvegarde du patrimoine rural qui ouvrirait une déduction fiscale de 66%, dans une limite de 7 500 €, pour les dons aux communes de moins de 1000 habitants.  *","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Durcir les conditions d’implantations des éoliennes industrielles qui enlaidissent les paysages ruraux et détruisent de nombreuses espèces d’oiseaux.","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Alléger la fiscalité sur les terres non-bâties. Avec une rentabilité inférieure sur les terrains non-bâties et une taxation identique, les propriétaires sont aujourd’hui encouragés à construire et artificialiser les sols.","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Augmenter la Taxe sur les surfaces commerciales (TASCOM) et reverser le produit fiscal aux départements afin de limiter l’extension des grandes surfaces et centres commerciaux au détriment des terres naturelles.","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Rétablir des autorisations pour la création de surfaces commerciales supérieures à 300 m2 dont la multiplication détruit les commerces de proximité (a fortiori dans les villages).","http://www.nda-2017.fr/theme/equilibre-territoire-ruralite"
"Retrouver une politique étrangère indépendante qui sert les seuls intérêts du pays.","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Développer notre outil diplomatique qui joue un rôle inestimable dans la diffusion de nos valeurs et le soutien de nos entreprises.","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Réaffirmer le principe du droit des peuples à disposer d’eux-mêmes.","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Intensifier la guerre contre les mouvements terroristes islamiques et coopérer avec les Etats qui suivent le même objectif.","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Faire de la lutte contre le terrorisme islamique un thème central de nos relations avec les pays musulmans, notamment ceux du Golfe qui font preuve d’ambiguïté à l’égard de ces mouvements.","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Sortir unilatéralement du régime des sanctions contre la Russie.","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Sortir de nouveau du commandement intégré de l’OTAN (voir le volet Défense du projet).","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Lancer un plan Marshall pour l’Afrique (sur la base du grand plan de développement présenté plus loin).","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Créer une Union Méditerranéenne entre les pays francophones (France, Liban, Maroc, Algérie, Tunisie), latins (Espagne, Italie) et francophiles (Malte, Croatie, Grèce, Egypte) afin de réaliser une politique de co-développement et de régler les problèmes","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Œuvrer à un accord de paix durable entre Israël et les Palestiniens.","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Proposer aux États alliés les services de la France pour la valorisation de leur ZEE.","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Sanctionner les ambassadeurs qui mettent en péril l’image de la France par un comportement inapproprié comme notre ambassadeur à Washington qui a ouvertement pris parti dans la dernière campagne présidentielle en insultant le futur vainqueur.","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Protéger les Chrétiens d’Orient et intensifier la guerre contre les mouvements terroristes","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Quelques objectifs pour l’Europe","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Quelques objectifs pour La Méditerrannée","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Quelques objectifs pour l'Afrique Subsaharienne","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Quelques objectifs pour le Proche-Orient","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Quelques objectifs pour les Amériques","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Quelques objectifs pour l'Asie","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Soutenir et développer à grande échelle la francophonie, levier de l’influence française : pour le Français en France","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Soutenir et développer à grande échelle la francophonie, levier de l’influence française : pour l’action culturelle française hors de France","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Soutenir et développer à grande échelle la francophonie, levier de l’influence française : Pour la Francophonie institutionnelle mondiale","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Soutenir et développer à grande échelle la francophonie, levier de l’influence française : pour la Francophonie vivante véhiculée par les Français de l'étranger","http://www.nda-2017.fr/theme/affaires-etrangeres"
"Rétablir le contrôle aux frontières (fin du système Schengen) et recruter 10 000 policiers de l’air et des frontières. *","http://www.nda-2017.fr/theme/cohesion-nationale"
"Interdire les mariages avec des étrangers en situation irrégulière (en revenant sur les décisions du Conseil constitutionnel de 1993 et 2003).","http://www.nda-2017.fr/theme/cohesion-nationale"
"Simplifier l'éloignement des étrangers en situation irrégulière.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Réduire les flux actuels d’immigration et voter chaque année au Parlement un plafond d’immigration correspondant aux capacités d'accueil du pays, sur le marché du travail et sur le logement.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Durcir les règles en matière de regroupement familial en faisant passer le délai minimal pour faire venir sa famille de 18 mois à 5 ans et supprimer le régime d’exception accordé aux Algériens. *","http://www.nda-2017.fr/theme/cohesion-nationale"
"Durcir les règles en matière de rapprochement des conjoints de Français, qui doit être conditionné à des critères de capacité d’accueil (revenu et logement), d’assimilation des valeurs républicaines et de maîtrise de la langue.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Supprimer la régularisation au titre de la vie privée et familiale : un clandestin ne doit plus être régularisé (ni a fortiori naturalisé).","http://www.nda-2017.fr/theme/cohesion-nationale"
"Créer des quotas d’étudiants étrangers par filière et par pays afin de stopper le pillage des « cerveaux » des pays en développement : les filières dans lesquelles s’inscrivent les étudiants étrangers doivent être utiles aux pays d’origine.*","http://www.nda-2017.fr/theme/cohesion-nationale"
"Refondre totalement le droit d’asile : l’asile est un droit, il ne peut être détourné pour rester illégalement en France. *","http://www.nda-2017.fr/theme/cohesion-nationale"
"Corréler l’immigration économique à l’importance du taux de chômage. Si ce dernier est élevé, cette immigration doit être exceptionnelle.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Relancer l’idée de l’Union méditerranéenne et mettre en œuvre un véritable Plan Marshall pour le développement de l’Afrique *","http://www.nda-2017.fr/theme/cohesion-nationale"
"Pour mettre fin à la crise migratoire en Méditerranée, créer une force inter-gouvernementale à l’échelle de l’Europe pour lutter par tous les moyens contre les filières esclavagistes de passeurs. *","http://www.nda-2017.fr/theme/cohesion-nationale"
"Poursuivre et emprisonner ceux qui organisent et profitent de l’immigration illégale. Cette pratique esclavagiste doit être réprimée et sanctionnée avec la même sévérité que le trafic de drogue. *","http://www.nda-2017.fr/theme/cohesion-nationale"
"Supprimer l’Aide Médicale d’État (AME) et établir dans chaque département un dispensaire géré par l’État pour les étrangers illégaux. La France reste généreuse envers les plus nécessiteux mais elle ne peut pas prendre en charge toute la misère du monde.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Conditionner l’accès aux aides sociales à la volonté d’insertion dans la société et instaurer un délai de carence de 5 ans pour l’aide au logement, les allocations familiales, la protection médicale universelle (ex-CMU) et le RSA.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Créer une double peine automatique : tout étranger condamné à une peine de prison ferme est expulsé à sa sortie de prison. Les courtes peines de prison seront remplacées par une mesure d'expulsion immédiate avec interdiction de retour.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Promouvoir un contrat en six points avec les imams et responsables d’associations musulmanes pour définir des règles de vie commune entre la République et l’Islam de France, contrat qui sera dupliqué pour les autorités de chaque culte *","http://www.nda-2017.fr/theme/cohesion-nationale"
"N’accorder le droit de vote qu’aux seules personnes disposant de la nationalité française : nationalité et droit de vote sont indissociables, ils forment un bloc.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Durcir les conditions d’accès à la naturalisation :","http://www.nda-2017.fr/theme/cohesion-nationale"
"Conditionner le droit du sol et demander, à sa majorité, au jeune né en France et y ayant résidé au moins 10 ans, de parents étrangers, d’en manifester la volonté sachant que la demande sera systématiquement rejetée en cas de casier judiciaire non vierge*","http://www.nda-2017.fr/theme/cohesion-nationale"
"Voter une loi de laïcité en pénalisant toute atteinte au principe de laïcité. Bannir tous les signes d’appartenance religieuse dans les universités comme à l’Ecole, les hôpitaux et refuser toute forme d'accommodation. *","http://www.nda-2017.fr/theme/cohesion-nationale"
"Suspendre les aides sociales pour les contrevenants récidivistes à la loi sur la laïcité","http://www.nda-2017.fr/theme/cohesion-nationale"
"Mettre en place des peines planchers d’une implacable sévérité envers ceux qui bafouent les lois de la République et orchestrent les violences psychologiques telles que le mariage forcé ou la polygamie.*","http://www.nda-2017.fr/theme/cohesion-nationale"
"Supprimer l’enseignement des langues et cultures d’origine (ELCO) en primaire.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Réintroduire l’apprentissage de la Marseillaise et des symboles de la République dans les écoles et les collèges.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Organiser, une fois par an, au sein de chaque établissement scolaire, une cérémonie de lever de drapeau.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Instaurer un service national civique et militaire de trois mois, au cours duquel les jeunes auront droit à un passage du permis de conduire.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Mettre fin aux procédures d’exception pour les concours d’entrée aux grandes écoles quand elles sont en contradiction flagrante avec le principe de l’égalité républicaine.","http://www.nda-2017.fr/theme/cohesion-nationale"
"Abroger l’article 18 de la loi relative aux libertés et responsabilités des universités (« LRU ») d’août 2007 et restituer à l’Etat la gestion de la masse salariale des fonctionnaires d’Etat affectés dans les universités.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Mettre fin à la dérive de l’augmentation des frais de scolarité annexes et réaffirmer le principe d’un accès gratuit à l’enseignement supérieur ainsi que la gratuité des concours.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Multiplier les bourses sur concours pour les jeunes de milieu modeste en les substituant aux bourses sur simples critères sociaux.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Refuser toute procédure de recrutement hors examen unique dans les grandes écoles sous peine de créer des étudiants de seconde catégorie, mais permettre aux étudiants les plus modestes d’espérer y accéder par des quotas dans les classes préparatoires *","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Interdire toute forme de recrutement et/ou de sélection par tirage au sort, totalement contraire aux principes républicains.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Limiter le nombre de redoublements autorisés par filière et par année universitaire afin que des étudiants évitent de persévérer dans l’échec","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Abroger la disposition de la loi Fioraso prévoyant la « spécialisation progressive » en licence, ce qui, sous prétexte de permettre des réorientations, diffère le moment de la véritable spécialisation des études *","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Doubler le nombre d’heures de cours sur les deux premières années universitaires, avec une obligation de présence effective, afin que chaque étudiant soit confronté à son niveau réel et ajuste ses exigences ultérieures.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Conditionner le maintien légal des étudiants étrangers en France à leurs résultats de façon à empêcher une forme d’immigration clandestine avec une marge de tolérance (un redoublement possible par niveau).","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Encourager les bi-cursus pour les étudiants qui en ont la volonté et la capacité.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Repenser les contrats doctoraux et post-doctoraux et les moyens des laboratoires les plus innovants pour éviter la fuite des cerveaux à l’étranger dans un premier temps et attirer dans un second les meilleurs étrangers.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Revaloriser les carrières dans l’enseignement supérieur et la recherche pour rattraper le décrochage international de la France en la matière.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Repenser le recrutement et la promotion des enseignants-chercheurs.  Il doit se faire au niveau national via le CNU (Conseil national des Universités) pour empêcher les recrutements clientélistes","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Garantir que toutes les formations proposées par la voie professionnelle (et uniquement elle) aient de réels débouchés, pour répondre aux besoins de l’économie et pour s’assurer que les jeunes qui les suivront auront un avenir professionnel*","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Réformer la structure et le contenu de la formation des enseignants en créant une licence pluridisciplinaire pour les professeurs des écoles *","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Libérer la recherche des carcans bureaucratiques qui la pénalisent.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Étendre l’application de la loi du 15 mars 2004 sur le port de signes ou de tenues manifestant une appartenance religieuse dans les écoles, collèges et lycées publics aux établissements d’enseignement supérieur publics. *","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Développer l’offre d’enseignement supérieur à l’étranger, instrument essentiel du rayonnement français dans tous les domaines.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Offrir un passage du permis de conduire dans le cadre d’un service national","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Exonérer de cotisations les emplois étudiants","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Plafonner les frais de scolarité et multiplier les logements étudiants","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Améliorer l’orientation des élèves en présentant les métiers deux heures par mois à partir de la quatrième","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Supprimer les schémas régionaux de l’enseignement supérieur créés par la loi Fioraso* car l’enseignement supérieur est un service public NATIONAL dont la responsabilité doit relever au premier chef de l’Etat et garantir l’égalité républicaine","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Procéder à des associations d’universités de façon à créer des synergies mais de taille plus raisonnable que celles qui existent, afin d’éviter les usines à gaz contre nature coûteuses et très peu démocratiques *","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Démocratiser le mode d’élection des présidents d’université en les faisant élire conjointement par les deux conseils (d’administration et académique) et pas seulement par le premier.","http://www.nda-2017.fr/theme/education-enseignement-superieur"
"Exiger pour tout candidat à un mandat électif un casier judiciaire vierge.","http://www.nda-2017.fr/theme/moralite-en-politique"
"Prendre en compte le vote blanc dans les résultats des élections","http://www.nda-2017.fr/theme/moralite-en-politique"
"Placer sous mandat de dépôt systématique les élus condamnés à une peine de prison ferme.","http://www.nda-2017.fr/theme/moralite-en-politique"
"Supprimer les privilèges et les avantages indus des anciens présidents, premiers ministres et ministres, et des élus en général.","http://www.nda-2017.fr/theme/moralite-en-politique"
"Mettre en place un statut de l’élu","http://www.nda-2017.fr/theme/moralite-en-politique"
"Rémunérer les élus des assemblées en fonction de leur présence effective.","http://www.nda-2017.fr/theme/moralite-en-politique"
"Supprimer le cumul des rémunérations pour les élus","http://www.nda-2017.fr/theme/moralite-en-politique"
"Diminuer le nombre de parlementaires d’au moins 1/3.","http://www.nda-2017.fr/theme/moralite-en-politique"
"Supprimer le Conseil Economique Social et Environnemental (CESE).","http://www.nda-2017.fr/theme/moralite-en-politique"
"Supprimer l’échelon régional, le mandat de Conseiller régional, et créer une conférence régionale :","http://www.nda-2017.fr/theme/moralite-en-politique"
"Diminuer le nombre d’Autorités Administratives Indépendantes","http://www.nda-2017.fr/theme/moralite-en-politique"
"Créer un référendum d’initiative populaire :","http://www.nda-2017.fr/theme/moralite-en-politique"
"Recourir systématiquement au processus référendaire lorsque la modification de la Constitution, l’indépendance nationale et l’intégrité du territoire sont concernés.","http://www.nda-2017.fr/theme/moralite-en-politique"
"Revenir au septennat.","http://www.nda-2017.fr/theme/moralite-en-politique"
"Introduire une dose de proportionnelle : sur les 400 députés, 100 seront élus à la proportionnelle.","http://www.nda-2017.fr/theme/moralite-en-politique"
"Supprimer la réserve parlementaire et réaffecter les crédits aux toutes petites communes.","http://www.nda-2017.fr/theme/moralite-en-politique"
"Abroger la loi NOTRe et rendre aux communes toute leur importance.","http://www.nda-2017.fr/theme/moralite-en-politique"
